"simulation_id","simulation_key","simulation_seed","design_seed","design_group","anchor_set_id","success_status","run_started","run_finished","runtime_seconds","total_time","warnings","error_message","completed","stop_reason","simulated_time","lac_0","mu_0","gam_0","laa_0","K_0","K_1","mu_1","laa_1","lambda0","fixed_qgain","fixed_qloss","fixed_transprob","fixed_alpha","cap_max_events","cap_max_matrix_cells","cap_max_species_per_guild","cap_max_runtime_s","events_immigration_plant","events_extinction_plant","events_cladogenesis_plant","events_anagenesis_plant","events_immigration_animal","events_extinction_animal","events_cladogenesis_animal","events_anagenesis_animal","events_cospeciation","events_link_gain","events_link_loss","hazard_immigration_plant","hazard_extinction_plant","hazard_cladogenesis_plant","hazard_anagenesis_plant","hazard_immigration_animal","hazard_extinction_animal","hazard_cladogenesis_animal","hazard_anagenesis_animal","hazard_cospeciation","hazard_link_gain","hazard_link_loss","mu1d_all_weight","mu1d_all_mean","mu1d_all_sd","mu1d_all_min","mu1d_all_max","mu1d_all_frac_inactive","mu1d_all_frac_informative","mu1d_all_frac_strong","mu1d_plant_weight","mu1d_plant_mean","mu1d_plant_sd","mu1d_plant_min","mu1d_plant_max","mu1d_plant_frac_inactive","mu1d_plant_frac_informative","mu1d_plant_frac_strong","mu1d_animal_weight","mu1d_animal_mean","mu1d_animal_sd","mu1d_animal_min","mu1d_animal_max","mu1d_animal_frac_inactive","mu1d_animal_frac_informative","mu1d_animal_frac_strong","laa1D_all_weight","laa1D_all_mean","laa1D_all_sd","laa1D_all_min","laa1D_all_max","laa1D_all_frac_inactive","laa1D_all_frac_informative","laa1D_all_frac_strong","laa1D_over_laa0_all_weight","laa1D_over_laa0_all_mean","laa1D_over_laa0_all_sd","laa1D_over_laa0_all_min","laa1D_over_laa0_all_max","laa1D_over_laa0_all_frac_inactive","laa1D_over_laa0_all_frac_informative","laa1D_over_laa0_all_frac_strong","K1d_over_K0_all_weight","K1d_over_K0_all_mean","K1d_over_K0_all_sd","K1d_over_K0_all_min","K1d_over_K0_all_max","K1d_over_K0_all_frac_inactive","K1d_over_K0_all_frac_informative","K1d_over_K0_all_frac_strong","K1d_over_K0_immigration_weight","K1d_over_K0_immigration_mean","K1d_over_K0_immigration_sd","K1d_over_K0_immigration_min","K1d_over_K0_immigration_max","K1d_over_K0_immigration_frac_inactive","K1d_over_K0_immigration_frac_informative","K1d_over_K0_immigration_frac_strong","n_events","max_richness_p","max_richness_a","max_rows_Mt","max_cols_Mt","max_matrix_cells_observed","final_D_median","final_D_p90","final_D_max","final_D_nonzero_fraction","elapsed_s","result_file_bytes"
634,"sim_0634",67198186,20260730,"broad_lhs",,"completed","2026-08-05 02:22:52.683930 +0200","2026-08-05 02:22:58.067199 +0200",5.384,10,,,TRUE,"completed",10,0.218573605829225,0.083480698677472,0.0384487114166488,0.278898666481894,89.1598377171076,3.33919970952514,0.0998765466836115,0.0604796621669731,1.21869271632271,0.001,0.001,1,100,20000,4e+06,1500,25200,16,14,24,9,30,12,27,18,45,20,46,9.656436462038,6.91050398398593,32.8032526066777,8.28612038047148,36.6597369183884,14.0342343297809,32.738106858071,16.1586417922672,53.3670556211634,14.2646236595642,46.6513280482328,801.458296299299,2.66069872166591,2.0098995202556,0,6.59185208111836,0.225184993850134,0.280954954983104,0.493860051166762,345.91628715913,3.08230508881923,1.99206585497911,0,6.59185208111836,0.138714479725381,0.290887894523287,0.570397625751332,455.542009140169,2.34055149870485,1.96377707288781,0,6.49197553443475,0.290846466545557,0.273412367258205,0.435741166196237,87.6474688140026,0,0,0,0,1,0,0,87.6474688140026,0,0,0,0,1,0,0,801.458296299299,0.997712257287678,0.753674728726928,0,2.4718212422943,0.255450713713404,0.744549286286596,0,7469.99999999999,0.0696976792778416,0.326608419829862,0,2.73398410132552,0.940660954288939,0.0593390457110625,0,261,71,90,282,774,218268,0,0,0,0,4.468,1900
635,"sim_0635",67302915,20260730,"broad_lhs",,"completed","2026-08-05 02:22:53.086405 +0200","2026-08-05 02:23:10.226958 +0200",17.141,10,,,TRUE,"completed",10,0.741964780479933,0.509654665706476,0.0388851180395023,0.586717764516373,70.5838910439983,24.8785105910888,0.0195910222894821,0.0785670936805481,0.905806554537486,0.001,0.001,1,100,20000,4e+06,1500,25200,9,58,197,6,50,93,186,21,28,5,93,10.0149483898633,59.1810076000798,191.235746147166,2.80011455391847,36.9916446423882,80.6137444858203,181.88040438807,20.937535206025,34.220996768261,5.37816966673017,95.9335120367196,643.143321292861,1.260499758685,0.978491906182965,0,3.33047378921196,0.206725612153177,0.758828807478501,0.0344455803683227,303.848722965511,1.33402239340914,0.924535887438004,0,3.29129174463299,0.117351150901551,0.8586235274785,0.0240253216199488,339.294598327351,1.19465798348398,1.01991339072256,0,3.33047378921196,0.286763184371868,0.66945957383852,0.0437772417896131,40.4583791314214,0,0,0,0,1,0,0,40.4583791314214,0,0,0,0,1,0,0,643.143321292861,22.6779842361309,17.6043064433019,0,59.9194339944895,0.13950996559296,0.0790635585155088,0.781426475891532,7469.99999999999,0.535559866691517,3.86271937590213,0,62.0342375472362,0.901394424429815,0.0768769123917563,0.021728663178429,746,176,171,591,1061,627051,,,,,16.239,1896
636,"sim_0636",67407644,20260730,"broad_lhs",,"completed","2026-08-05 02:22:51.337017 +0200","2026-08-05 02:22:53.132783 +0200",1.796,10,,,TRUE,"completed",10,0.51147357278944,0.030379295380792,0.0582531491251164,0.0894968383274722,58.8713404394272,6.72873868972909,0.0760919198881639,0.228367245074995,0.301987359217265,0.001,0.001,1,100,20000,4e+06,1500,25200,9,3,10,2,35,7,4,15,0,1,0,13.926897146909,1.80485370014698,4.68563605341801,1.1291281215916,17.9410834649775,8.09339134649564,5.23543116361712,13.7998402508905,0.165369749277696,1.91920201703511,1.50592727398026,329.524158541493,0.011958341900578,0.0371034090063665,0,0.228275759664492,0.960576312023263,0.0394236879767372,0,61.2603161581084,0.0321624405444559,0.0555530685499752,0,0.152183839776328,0.855503466411445,0.144496533588556,0,268.263842383385,0.00734456518129616,0.0295259971731084,0,0.228275759664492,0.984570584544764,0.0154294154552355,0,166.810008615684,0,0,0,0,1,0,0,166.810008615684,0,0,0,0,1,0,0,329.524158541493,0.0179623089784012,0.0557320489968708,0,0.342886978935988,0.888882336542602,0.111117663457397,0,7470,0.0228583020160457,0.0788399529559103,0,0.914365277162635,0.887640031624086,0.112359968375914,0,86,15,34,157,635,99695,0,0,0,0,0.976,1856
637,"sim_0637",67512373,20260730,"broad_lhs",,"completed","2026-08-05 02:22:53.819667 +0200","2026-08-05 02:22:58.060117 +0200",4.24,10,,,TRUE,"completed",10,0.163814264689609,0.434187718827579,0.168602721180142,0.109575158643906,70.1759453910506,0.300802502596993,0.0161118573315615,0.116729675000469,0.383930501610343,0.001,0.001,1,100,20000,4e+06,1500,25200,53,46,0,5,122,103,5,23,5,2,1,45.5442694364105,34.905880063895,2.61139732988904,7.05633885794747,118.735884338633,103.555818656195,4.14749416699722,19.7072735952855,3.98635824070286,2.03137344401565,2.66100693215225,322.152967895225,0.0102866476168055,0.0163732425553266,0,0.145006715984054,0.997313282327958,0.00268671767204162,0,82.010085385406,0.0202040641944994,0.0244676607159548,0,0.145006715984054,0.989446004502042,0.0105539954979584,0,240.142882509819,0.00689979653948468,0.0104941654069828,0,0.064447429326246,1,0,0,242.363096029229,0.000852595794439925,0.00993963331330902,0,0.116729675000469,0.992695980739803,0.00730401926019668,0,242.363096029229,0.00778092229107023,0.0907106449702759,0,1.06529323292895,0.992695980739803,0.00730401926019668,0,322.152967895225,0.00273666367879885,0.00435594373157318,0,0.0385776423571799,1,0,0,7470,0.00146978151803506,0.00290118065980694,0,0.0342912376508266,1,0,0,365,14,32,150,655,98250,0,0,0,0,3.239,1868
638,"sim_0638",67617102,20260730,"broad_lhs",,"completed","2026-08-05 02:22:54.332436 +0200","2026-08-05 02:22:56.705651 +0200",2.374,10,,,TRUE,"completed",10,0.0426080902085526,0.204619049908508,0.0244320276120245,0.0469614995604515,109.042730632818,19.4652359349025,0.122454916541771,0.0040102136998515,0.135818049770291,0.001,0.001,1,100,20000,4e+06,1500,25200,16,12,0,0,59,39,3,5,0,1,2,13.8441918426234,7.02287522312908,0.659289120488918,1.73505501409656,50.6098925617138,36.2084095606771,2.54413044996835,7.61983592494834,0.968576357766159,0.741781187346779,1.24305238230079,216.304024161554,0.0250827848437776,0.057201069018153,0,0.367364749625313,0.822517866352095,0.177482133647905,0,36.8288284702806,0.0736584290655034,0.0801721855526428,0,0.367364749625313,0.491129971657323,0.508870028342677,0,179.475195691273,0.0151149223657075,0.0451759553668299,0,0.244909833083542,0.89051961937336,0.10948038062664,0,198.968410769377,5.546611199431e-05,0.000468352935954622,0,0.0040102136998515,1,0,0,198.968410769377,0.00118109754827805,0.0099731256526792,0,0.0853936466549439,1,0,0,216.304024161554,0.036564739171111,0.0833855643216725,0,0.535530497684845,0.822517866352095,0.177482133647905,0,7470,0.0301937851735021,0.0930437603724039,0,0.892550829474741,0.87947801187028,0.12052198812972,0,137,6,25,135,623,84105,0,0.533333333333335,1,0.0952380952380952,1.402,1864
639,"sim_0639",67721831,20260730,"broad_lhs",,"completed","2026-08-05 02:22:54.546670 +0200","2026-08-05 02:22:56.798011 +0200",2.252,10,,,TRUE,"completed",10,0.129885199449877,0.0349191833177089,0.0468755150536323,0.287224903887608,73.3915665269933,3.62689543179326,0.00570908273753652,0.00653853826845686,0.142249396781806,0.001,0.001,1,100,20000,4e+06,1500,25200,17,1,7,11,36,6,4,22,7,5,1,12.6572940653931,4.52798431018903,3.85484878030912,10.8668241656835,37.6144725203759,8.99389306417976,4.17436778761433,25.1117434354488,4.79829816843073,4.11249430013848,4.83054566797829,393.145015466916,0.0153517973162314,0.0201501287023893,0,0.0856362410630478,1,0,0,132.616426890497,0.0227554109805654,0.0241790290813959,0,0.0856362410630478,1,0,0,260.528588576418,0.0115831483721496,0.0165230758326748,0,0.0742180755879748,1,0,0,125.195711215522,0.00015369120816175,0.000990603280140317,0,0.00653853826845686,1,0,0,125.195711215522,0.000535090119559723,0.0034488767050922,0,0.0227645241758542,1,0,0,393.145015466916,0.132886776831241,0.174421639423553,0,0.741276335297863,0.645247801424741,0.354752198575259,0,7470,0.0259006641098619,0.0669105108113464,0,0.741276335297863,0.943438298022445,0.0565617019775545,0,117,29,42,174,656,114144,0,0,0,0,1.374,1872
640,"sim_0640",67826560,20260730,"broad_lhs",,"completed","2026-08-05 02:22:55.331900 +0200","2026-08-05 02:22:58.662571 +0200",3.331,10,,,TRUE,"completed",10,0.0906805006540259,0.261669877010621,0.0978232539295559,0.0333812238607021,100.828092845757,8.49272664333685,0.140619117321859,0.135907863542347,0.0590064896801275,0.001,0.001,1,100,20000,4e+06,1500,25200,39,22,1,6,130,76,5,18,0,4,3,48.9450279724887,18.1815653198054,2.82268830117218,2.5863830508413,128.659146087551,92.352834265886,6.68272452620416,10.2842139047393,1.13687641604936,3.38359762648527,2.46609326065195,451.059758817669,0.0738046752903561,0.135194857835808,0,1.12495293857487,0.677673221919334,0.322326778080667,0,83.09379965477,0.200317708267017,0.215476180507612,0,1.12495293857487,0.37147317480244,0.628526825197561,0,367.9659591629,0.045235596129351,0.0865433828331534,0,0.562476469287436,0.746819089181877,0.253180910818123,0,372.654421432594,0.00115639656012156,0.0124830338015075,0,0.135907863542347,0.991491319707478,0.00850868029252217,0,372.654421432594,0.0346421259132719,0.373953748778011,0,4.07138648089964,0.991491319707478,0,0.00850868029252217,451.059758817669,0.0442084307650549,0.0809806762093667,0,0.673838126152298,0.880535072474044,0.119464927525957,0,7470,0.0286047543025861,0.0708886045144761,0,0.92652742345941,0.936565876451167,0.0634341235488341,0,304,15,57,143,640,91520,0,0,1,0.0434782608695652,2.464,1932
641,"sim_0641",67931289,20260730,"broad_lhs",,"completed","2026-08-05 02:22:55.407770 +0200","2026-08-05 02:22:58.351112 +0200",2.943,10,,,TRUE,"completed",10,0.156566291744854,0.117038601114604,0.173213255503995,0.0300348845343637,75.7109401165611,3.00430997241824,0.00739480478200318,0.215249170258305,0.379707869336399,0.001,0.001,1,100,20000,4e+06,1500,25200,40,18,4,8,82,38,2,11,3,9,2,46.790422565038,19.0365427205124,4.42466459697253,5.08170811131906,77.0586984371757,45.5383221828929,3.68640896596276,11.1541940264661,2.10847376912634,6.88820850410006,3.51089519092998,553.717449019675,0.0035973628002676,0.00626544083844776,0,0.0369740239100159,1,0,0,163.640295340188,0.0060862837873199,0.00742778452233523,0,0.0369740239100159,1,0,0,390.077153679487,0.00255324175509025,0.0053749275034146,0,0.0295792191280127,1,0,0,412.83398620938,0.0092930358407546,0.0437488027123665,0,0.215249170258305,0.95682661248077,0.0431733875192304,0,412.83398620938,0.309408076136341,1.45659966371145,0,7.16663884663957,0.95682661248077,0,0.0431733875192304,553.717449019675,0.0193038363179161,0.0336210304937789,0,0.198406595387202,0.950251000426977,0.0497489995730235,0,7470,0.0187725246730251,0.0352071114474292,0,0.277769233542082,0.955012226304746,0.0449877736952543,0,217,30,48,157,633,99381,0,0,1,0.0416666666666667,2.058,1884
642,"sim_0642",68036018,20260730,"broad_lhs",,"completed","2026-08-05 02:22:55.850513 +0200","2026-08-05 02:22:58.324910 +0200",2.474,10,,,TRUE,"completed",10,0.0428667321964957,0.333173774693523,0.123242369875805,0.141028330997886,47.9636277293786,34.8657223498585,0.00948112509851653,0.181060318626438,1.1835242402579,0.001,0.001,1,100,20000,4e+06,1500,25200,27,18,0,4,63,50,0,15,0,1,1,25.9380472764151,18.2303030686094,0.565095406168366,7.26379549464424,70.1892753566195,38.8143771289597,0.680738703225895,13.5693148228128,3.48295998860054,0.641092663670321,1.47638276528896,172.179739475282,0.00564255975104053,0.00769833398712699,0,0.0379245003940661,1,0,0,55.1983854623144,0.00880038845131769,0.00928124491334081,0,0.0379245003940661,1,0,0,116.981354012967,0.00415251847657779,0.00629735429632171,0,0.0284433752955496,1,0,0,145.931280285315,0.00173139999827643,0.017620728969135,0,0.181060318626438,0.990437440895878,0.00956255910412176,0,145.931280285315,0.0122769658126521,0.124944603998746,0,1.28385777060038,0.990437440895878,0.00956255910412176,0,172.179739475282,0.432616354746843,0.590233038563829,0,2.90768017353305,0.578702899830442,0.421297100169558,0,7470,0.146278998359554,0.35130232127258,0,4.36152026029957,0.827482303543454,0.172462214407516,5.54820490296292e-05,179,9,17,139,627,87153,0,0,0,0,1.585,1856
643,"sim_0643",68140747,20260730,"broad_lhs",,"completed","2026-08-05 02:22:56.257514 +0200","2026-08-05 02:22:57.715522 +0200",1.458,10,,,TRUE,"completed",10,0.118326819588755,0.341344563232927,0.0362998312413361,0.18226475090174,40.9508346297675,22.2890357091199,0.0211007072284914,0.24463510332752,0.220202085586093,0.001,0.001,1,100,20000,4e+06,1500,25200,6,3,0,2,13,9,2,3,0,0,0,4.40219482935355,4.19725771333632,0.147623301930866,1.64090027224959,16.9060165035076,10.9402586873346,0.293812764701225,3.74571361143966,0.0426055584139819,0.0338468378541834,0.389659138981465,44.4582139046922,0.00253790631428969,0.00740581975323504,0,0.0422014144569828,1,0,0,12.351904892701,0.00456734336812429,0.0101664151106109,0,0.0422014144569828,1,0,0,32.1063090119912,0.00175714345969541,0.00583004430202215,0,0.0211007072284914,1,0,0,29.5537884151456,0,0,0,0,1,0,0,29.5537884151456,0,0,0,0,1,0,0,44.4582139046922,0.0654646871696839,0.191031351571498,0,1.08857540563619,0.888411020879201,0.111588979120799,0,7470,0.0277196190866818,0.121172730145927,0,1.08857540563619,0.949685694863448,0.050314305136552,0,38,3,6,137,619,84803,0,0,0,0,0.58,1760
644,"sim_0644",68245476,20260730,"broad_lhs",,"completed","2026-08-05 02:22:59.182818 +0200","2026-08-05 02:23:06.087047 +0200",6.904,10,,,TRUE,"completed",10,0.0670092786018474,0.529758089506705,0.158583083786674,0.292319473405742,102.335523345466,12.3913237914881,0.00631410354361794,0.237468225343942,0.080781776437866,0.001,0.001,1,100,20000,4e+06,1500,25200,70,56,4,18,226,183,7,69,4,4,5,80.5730650008176,62.6730964927572,3.02021277806989,20.0971748693782,227.581146700239,196.029058564412,5.7284684826068,68.1370631048297,2.65163698782424,4.62361626204678,3.85991004503861,490.455382965976,0.00435306707656991,0.00790493050181283,0,0.0631410354361794,1,0,0,119.358483794427,0.00894358369947459,0.0126390082302955,0,0.0631410354361794,1,0,0,371.096899171549,0.00287658719984174,0.00471686427027544,0,0.0315705177180897,1,0,0,300.290897362563,0.00150973936482063,0.0188742103078819,0,0.237468225343942,0.99364235209728,0.0063576479027203,0,300.290897362563,0.00516468967062312,0.0645670645475073,0,0.81235855612785,0.99364235209728,0.0063576479027203,0,490.455382965976,0.0834785602712973,0.151592476230799,0,1.21085263322075,0.612246783571454,0.387753216428546,0,7470.00000000001,0.0573930921447076,0.108654446551423,0,1.21085263322075,0.688961939336597,0.311038060663403,0,646,21,54,169,703,118807,0,0,0,0,6.02,1856
645,"sim_0645",68350205,20260730,"broad_lhs",,"completed","2026-08-05 02:23:01.637597 +0200","2026-08-05 02:23:30.909847 +0200",29.272,10,,,TRUE,"completed",10,0.274760457291673,0.0684573206050353,0.0122265486312777,0.380711688403526,117.423162994285,33.3091835720065,0.0264296323231331,0.233139346241886,1.31187165903423,0.001,0.001,1,100,20000,4e+06,1500,25200,3,12,203,2,15,14,187,10,80,71,219,3.85142480795398,10.9745378627012,209.318869954833,1.08727077020643,16.4260194794888,17.1105463498753,204.108288315578,13.2838908822429,75.5237800894737,72.8515523218008,248.276261102722,1705.92053899781,2.2157735181592,1.34768924621937,0,7.13600072724594,0.0822979926198904,0.621443113264822,0.296258894115288,826.803881827587,2.28587071098406,1.17566829966589,0,5.41807462624229,0.0435121680578396,0.652065238675444,0.304422593266718,879.116657170221,2.14984753363814,1.48846880255207,0,7.13600072724594,0.118775825278654,0.592643190122869,0.288580984598477,37.7481492956343,0,0,0,0,1,0,0,37.7481492956343,0,0,0,0,1,0,0,1705.92053899781,23.7817855979774,14.464680818514,0,76.5903364813931,0.060724950001238,0.0725737072823504,0.866701342716412,7470,0.791251178173853,5.91193169953288,0,76.5903364813931,0.905965478737298,0.0756458295501203,0.0183886917125827,816,274,268,703,1156,812668,0,0,0,0,28.319,1912
646,"sim_0646",68454934,20260730,"broad_lhs",,"completed","2026-08-05 02:23:00.899073 +0200","2026-08-05 02:23:03.073598 +0200",2.175,10,,,TRUE,"completed",10,0.564684280930018,0.386233130678035,0.0447574739856943,0.0696278105405984,66.2356231540235,37.2276788347204,0.0254239409813758,0.0762276741850656,0.157752911525869,0.001,0.001,1,100,20000,4e+06,1500,25200,13,12,0,1,32,29,13,1,0,0,1,14.0498164079703,4.05456655255826,2.30900781087268,0.643258491890301,48.949009714677,35.8869032708414,10.323187150184,3.4788411440119,0.455286090398832,0.104922782463931,0.400377525313352,104.28357870596,0.00864629261570619,0.0232676880292223,0,0.177967586869631,0.976008667215393,0.0239913327846072,0,10.9232937922082,0.0412726396294467,0.0559420892440012,0,0.177967586869631,0.770957177542076,0.229042822457923,0,93.3602849137521,0.00482896092989505,0.00997258010850595,0,0.0254239409813758,1,0,0,59.2019137740759,0,0,0,0,1,0,0,59.2019137740759,0,0,0,0,1,0,0,104.28357870596,0.191144316647316,0.514380732411217,0,3.934344381981,0.779462103101478,0.220537896898522,0,7470,0.0294078476239192,0.156384961077038,0,3.934344381981,0.955909737239725,0.0440902627602745,0,102,4,17,136,639,86904,0,0,0,0,1.228,1812
647,"sim_0647",68559663,20260730,"broad_lhs",,"completed","2026-08-05 02:23:01.001820 +0200","2026-08-05 02:23:05.358546 +0200",4.357,10,,,TRUE,"completed",10,0.242916391884847,0.197380181313159,0.0440439629910843,0.0743564791135787,77.2130219104389,15.8669565202771,0.0148335929186333,0.14015004990894,1.42139519477377,0.001,0.001,1,100,20000,4e+06,1500,25200,14,26,17,2,46,53,24,10,42,0,18,15.6689635650983,24.8879357415015,17.2039579175396,0.859719581489327,48.576101580979,54.2674406821111,21.3369543423462,7.19024482758455,38.1073205565593,5.07170843887156,13.3804573507637,436.61057509042,0.0926624499121064,0.12750061754016,0,0.563676530908065,0.697627789807512,0.302372210192487,0,143.703500365241,0.140766945281724,0.144915211077309,0,0.563676530908065,0.578375843283758,0.421624156716242,0,292.907074725179,0.069061844244239,0.110619431474982,0,0.519175752152165,0.756134134036005,0.243865865963995,0,108.261774966209,0,0,0,0,1,0,0,108.261774966209,0,0,0,0,1,0,0,436.61057509042,1.28369102174854,1.76631848347357,0,7.8088427683856,0.384400459802269,0.507214758208305,0.108384781989427,7470,0.22409505339442,0.808034923630099,0,7.8088427683856,0.80767882651754,0.17350557014924,0.0188156033332211,252,47,59,255,754,192270,0,0,0,0,3.402,1872
648,"sim_0648",68664392,20260730,"broad_lhs",,"completed","2026-08-05 02:23:02.754739 +0200","2026-08-05 02:23:04.279809 +0200",1.525,10,,,TRUE,"completed",10,0.601250799680575,0.296600429238688,0.0107532861737313,0.696815662070274,49.544349160004,1.13572579408803,0.0116287258612587,0.213395276161868,0.175946153479048,0.001,0.001,1,100,20000,4e+06,1500,25200,2,1,0,2,5,5,4,4,0,0,2,1.92580771242372,0.215710062520337,0.0557339500807939,0.437485859468598,8.11404602055248,5.26508592724002,1.24683771268398,3.00204987609192,0,0.00266062898738917,0.0554737368839446,18.4787190086961,0,0,0,0,1,0,0,0.72727495059269,0,0,0,0,1,0,0,17.7514440581034,0,0,0,0,1,0,0,4.93607696093037,0,0,0,0,1,0,0,4.93607696093037,0,0,0,0,1,0,0,18.4787190086961,0,0,0,0,1,0,0,7470,0.000170233952292995,0.00239459844461722,0,0.0687702521080775,1,0,0,25,1,5,137,624,85488,,,,,0.572,1632
649,"sim_0649",68769121,20260730,"broad_lhs",,"completed","2026-08-05 02:23:02.715900 +0200","2026-08-05 02:23:04.253030 +0200",1.537,10,,,TRUE,"completed",10,0.0965528765899271,0.340368270458613,0.014339914741079,0.463252332140846,43.2443234432282,0.378972883594257,0.00644037766730433,0.0758145190333663,0.847114893386283,0.001,0.001,1,100,20000,4e+06,1500,25200,3,3,0,2,9,6,0,4,0,0,0,1.84552348234939,2.42469125213139,0.0628956882160478,1.34697738150076,8.19707754461919,3.64852216304509,0.0916137161247018,3.01266807346744,0,0.00400277129312565,0.0806387397636476,17.8430657093666,0,0,0,0,1,0,0,7.12372880369946,0,0,0,0,1,0,0,10.7193369056671,0,0,0,0,1,0,0,9.41095198554274,0,0,0,0,1,0,0,9.41095198554274,0,0,0,0,1,0,0,17.8430657093666,0,0,0,0,1,0,0,7470,9.46024011155667e-05,0.000932485145156629,0,0.0175270580469031,1,0,0,27,2,3,137,616,84392,0,0,0,0,0.584,1624
650,"sim_0650",68873850,20260730,"broad_lhs",,"completed","2026-08-05 02:23:04.148567 +0200","2026-08-05 02:23:05.719599 +0200",1.571,10,,,TRUE,"completed",10,0.0926667602110031,0.043614839690993,0.0139523734410231,0.0346861835348502,119.630407486566,0.793494024553156,0.0346148065860259,0.0898578766514159,0.05548028232785,0.001,0.001,1,100,20000,4e+06,1500,25200,7,1,0,1,25,4,7,4,0,0,1,8.08319006742462,0.700708875264835,0.663725384441189,0.46198867844207,32.67561191958,6.58756308632754,5.15063432528021,3.30296792348971,0.53097245095095,0.39989561089711,0.813791956951215,168.928954320992,0.01133833231026,0.0318519680869079,0,0.207688839516155,0.963919681151047,0.0360803188489532,0,16.9481647774329,0.0565067854268957,0.079023987827803,0,0.207688839516155,0.640373420086321,0.359626579913678,0,151.980789543559,0.00630136422724392,0.0133571446361025,0,0.0346148065860259,1,0,0,108.543408880629,0,0,0,0,1,0,0,108.543408880629,0,0,0,0,1,0,0,168.928954320992,0.00217264790285133,0.00610346475760692,0,0.0397972743497808,1,0,0,7470,0.000723624005024007,0.00278590314496181,0,0.0397972743497808,1,0,0,50,6,28,136,630,85680,0,0,0,0,0.708,1792
